FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FD10,FD11,FD12,FD13,FD14,FD15,FD16,FD17,FD18,FD19,FD20,FD21,FD22,FD23,FD24,FD25,FD26,FD27,ISIN,SM,FDD1,FDD2,FDD3,FDD4,FDD5,FDD6,FDD7,ISCHECK,JC,OLD,ISXT,FDAYS,ISTZ,BUREAU,AttenTion
HO1195,320,1234567,ZSPD,0720,0855,ZSQD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52441,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1196,320,1234567,ZSQD,2255,0030,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52442,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1199,320,1234567,ZSPD,1010,1240,ZBYN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52443,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1200,320,1234567,ZBYN,1330,1545,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,78699,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1201,320,1234567,ZSSS,1435,1655,ZGSZ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52445,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1202,320,1234567,ZGSZ,1810,2020,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52446,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1203,320,.2.....,ZSPD,0800,1050,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,79511,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1203,320,.....6.,ZSPD,0800,1050,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52447,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1203,320,...4...,ZSPD,0750,1050,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,79512,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1204,320,.2.4.6.,ZUGY,1140,1420,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52448,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1205,320,1234567,ZGSZ,0645,0840,ZHYC,0925,1125,ZLIC,,,,,,,,0,或321/787执行,国内,0,0331,1026,52449,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1206,320,1234567,ZLIC,2000,2200,ZHYC,2245,0040,ZGSZ,,,,,,,,0,或321/787执行,国内,0,0331,1026,52451,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1207,320,.2....7,ZSSS,0805,1035,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75596,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1207,320,1.3456.,ZSSS,0805,1035,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75556,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1208,320,1234567,ZUGY,1125,1355,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52454,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1209,320,1234567,ZSSS,1100,1335,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52455,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1210,320,1234567,ZUGY,1425,1655,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52456,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1211,320,1234567,ZSSS,1130,1355,ZLXY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52457,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1212,320,1234567,ZLXY,1500,1720,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52458,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1213,320,1.3.5.7,ZSPD,1055,1330,ZLXY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52459,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1214,320,1.3.5.7,ZLXY,1430,1700,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52460,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1215,320,1234567,ZSSS,1500,1725,ZLXY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52461,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1216,320,1234567,ZLXY,1830,2055,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52462,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1217,320,1234567,ZSSS,0745,1025,ZLXY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52463,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1218,320,1234567,ZLXY,1130,1345,ZSSS,,,,,,,,,,,0,,国内,0,0331,1026,52464,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1221,320,1234567,ZSSS,1645,1940,ZJSY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52467,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1222,320,1234567,ZJSY,2035,2350,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52468,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1233,320,1234567,ZSPD,1820,2050,ZGHZ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52469,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1234,320,1234567,ZGHZ,2135,2345,ZSPD,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52470,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1235,320,1234567,ZSSS,2100,2350,ZLXY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52471,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1236,320,1234567,ZLXY,0800,1010,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52472,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1237,320,1...5..,ZSPD,0750,1050,ZBTL,1135,1255,ZBLA,,,,,,,,0,或321/787执行,国内,0,0331,1026,52473,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1238,320,1...5..,ZBLA,1340,1505,ZBTL,1550,1855,ZSPD,,,,,,,,0,或321/787执行,国内,0,0331,1026,52475,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1241,320,..3.567,ZSSS,2025,2205,ZSQD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52477,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1241,320,12.4...,ZSSS,2025,2155,ZSQD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,67048,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1242,320,1234567,ZSQD,2310,0050,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52478,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1243,320,1234567,ZLXY,1405,1550,ZUMT,1640,1840,ZJHK,,,,,,,,0,或321/787执行,国内,0,0331,1026,52479,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1244,320,1234567,ZJHK,1935,2120,ZUMT,2205,2345,ZLXY,,,,,,,,0,或321/787执行,国内,0,0331,1026,52481,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1245,320,1234567,ZSPD,0740,1030,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52483,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1246,320,1234567,ZUCK,1130,1345,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52484,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1247,320,....5..,ZSPD,1200,1455,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75747,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1247,320,......7,ZSPD,1200,1455,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75746,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1248,320,....5..,ZUCK,2000,2215,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75754,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1248,320,......7,ZUCK,2000,2235,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75755,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1249,320,1.3456.,ZSSS,1500,1745,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52485,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1250,320,1.3456.,ZUCK,1845,2125,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52486,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1251,320,1234567,ZSSS,2200,0020,ZBAA,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52487,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1252,320,1234567,ZBAA,0650,0905,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52488,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1255,320,1234567,ZSSS,0950,1515,ZWWW,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52489,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1256,320,1234567,ZWWW,1615,2110,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52490,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1257,320,1.3.5.7,ZSNJ,0825,1045,ZYAS,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52491,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1258,320,....5..,ZYAS,1130,1400,ZSNJ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52492,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1258,320,1.3...7,ZYAS,1130,1400,ZSNJ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,66987,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1261,320,1234.67,ZSPD,1400,1655,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52494,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1261,320,....5..,ZSPD,1355,1655,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52493,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1262,320,1234567,ZYHB,1745,2100,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52495,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1265,320,.2....7,ZSPD,0820,1110,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52496,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1265,320,1.3456.,ZSPD,0820,1110,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,66879,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1266,320,.2..5..,ZYHB,1200,1520,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52497,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1266,320,1.34.67,ZYHB,1200,1520,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,66873,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,.2.....,ZSPD,2255,0200,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75722,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,..34...,ZSPD,2255,0200,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75723,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,....5..,ZSPD,2305,0200,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75724,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,.....6.,ZSPD,2255,0200,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75725,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,......7,ZSPD,2305,0200,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75726,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1267,320,1......,ZSPD,2255,0200,ZUCK,,,,,,,,,,,0,,国内,0,0331,1026,90957,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1268,320,1.3.5.7,ZUCK,0555,0815,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75729,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1268,320,...4.6.,ZUCK,0555,0815,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75731,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1268,320,.2.....,ZUCK,0555,0825,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,90958,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1269,320,.2.....,ZSSS,1325,1435,ZSJH,1520,1750,ZUUU,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,66758,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1269,320,...4.6.,ZSSS,1325,1435,ZSJH,1520,1750,ZUUU,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,78466,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1270,320,...4.6.,ZUUU,1855,2125,ZSJH,2215,2350,ZSSS,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52504,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1270,320,.2.....,ZUUU,1855,2125,ZSJH,2215,2350,ZSSS,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,66760,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1271,320,1234567,ZSPD,0800,1055,ZJHK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52506,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1272,320,1234567,ZJHK,1145,1450,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52507,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1275,320,...4...,ZSPD,1600,1850,ZJHK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52509,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1275,320,......7,ZSPD,1455,1805,ZJHK,,,,,,,,,,,0,,国内,0,0331,1026,78617,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1275,320,.2.....,ZSPD,1500,1805,ZJHK,,,,,,,,,,,0,,国内,0,0331,1026,78612,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1276,320,.2....7,ZJHK,1925,2215,ZSPD,,,,,,,,,,,0,或321、787执行,国内,0,0331,1026,78623,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1276,320,...4...,ZJHK,1955,2300,ZSPD,,,,,,,,,,,0,,国内,0,0331,1026,90954,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1279,320,.2.....,ZSPD,0705,1020,ZLXN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77020,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1279,320,.....6.,ZSPD,1600,1920,ZLXN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77019,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1279,320,......7,ZSPD,0645,1015,ZLXN,,,,,,,,,,,0,,国内,0,0331,1026,77021,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1279,320,...4...,ZSPD,1455,1815,ZLXN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77023,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1280,320,.2.....,ZLXN,1105,1420,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77029,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1280,320,.....6.,ZLXN,2015,2325,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77027,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1280,320,......7,ZLXN,1100,1355,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77030,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1280,320,...4...,ZLXN,2015,2325,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77028,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1283,320,1234567,ZSPD,1710,1955,ZYCC,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52512,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1284,320,1234567,ZYCC,2050,2355,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52513,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1285,320,1234567,ZSPD,1410,1650,ZYTX,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52514,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1286,320,1234567,ZYTX,1755,2050,ZSPD,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52515,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1287,320,.2.4.6.,ZSSS,2135,2350,ZGGG,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52516,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1287,320,1.3.5.7,ZSSS,2135,2350,ZGGG,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,67826,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1288,320,1234567,ZGGG,0640,0855,ZSSS,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52517,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1289,320,..3....,ZSPD,1355,1540,ZSQD,1655,1905,ZYSQ,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,79379,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1289,320,1...5..,ZSPD,1355,1540,ZSQD,1700,1905,ZYSQ,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,79381,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1290,320,1.3.5..,ZYSQ,1955,2155,ZSQD,2315,0050,ZSPD,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52520,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1631,320,...4.6.,ZSNJ,1930,2045,ZSCN,2135,0010,ZPPP,,,,,,,,0,或321/787执行,国内,0,0331,1026,75717,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1631,320,1...5..,ZSNJ,1930,2045,ZSCN,2135,0010,ZPPP,,,,,,,,0,或321/787执行,国内,0,0331,1026,75709,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1631,320,..3....,ZSNJ,1930,2045,ZSCN,2135,0010,ZPPP,,,,,,,,0,或321/787执行,国内,0,0331,1026,75711,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1631,320,.2.....,ZSNJ,1930,2045,ZSCN,2135,0010,ZPPP,,,,,,,,0,或321/787执行,国内,0,0331,1026,75713,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1631,320,......7,ZSNJ,1930,2045,ZSCN,2135,0010,ZPPP,,,,,,,,0,或321/787执行,国内,0,0331,1026,75715,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1632,320,..3....,ZPPP,0735,0955,ZSCN,1045,1200,ZSNJ,,,,,,,,0,或321/787执行,国内,0,0331,1026,79253,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1632,320,1...5.7,ZPPP,0735,0955,ZSCN,1045,1155,ZSNJ,,,,,,,,0,或321/787执行,国内,0,0331,1026,79255,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1632,320,.2.4.6.,ZPPP,0735,0955,ZSCN,1045,1155,ZSNJ,,,,,,,,0,或321/787执行,国内,0,0331,1026,75704,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1635,320,1234567,ZGHZ,0830,1050,ZHCC,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52610,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1636,320,1234567,ZHCC,1150,1430,ZGHZ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52611,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1637,320,1234567,ZSNJ,1620,1835,ZGKL,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,78039,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1638,320,1234567,ZGKL,1310,1505,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52613,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1639,320,1234567,ZSNJ,0750,0940,ZBYN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52614,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1640,320,1234567,ZBYN,1030,1230,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52615,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1641,320,1234567,ZSNJ,1335,1525,ZGDY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52616,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1642,320,1234567,ZGDY,2210,2350,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52617,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1643,320,1....6.,ZSNJ,1230,1455,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,78510,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1643,320,.234...,ZSNJ,1230,1455,ZUCK,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,78511,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1644,320,1234.6.,ZUCK,2000,2220,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75748,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1647,320,1234567,ZSHC,1755,2030,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52620,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1648,320,1234567,ZUGY,2125,2345,ZSHC,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52621,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1651,320,1.3.567,ZSNJ,1555,1850,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,79263,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1651,320,.2.4...,ZSNJ,1600,1850,ZYHB,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,79262,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1652,320,1234567,ZYHB,1940,2245,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52625,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1653,320,1.3.5.7,ZSNJ,0720,0830,ZSYN,1020,1255,ZYHB,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52626,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1654,320,1.3.5.7,ZYHB,1400,1645,ZSYN,1730,1825,ZSNJ,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52628,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1657,320,1234567,ZYTL,1010,1150,ZSNJ,1250,1450,ZGDY,,,,,,,,0,或321/787执行,国内,0,0331,1026,52630,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1658,320,..3.5.7,ZGDY,1610,1755,ZSNJ,1855,2040,ZYTL,,,,,,,,0,,国内,0,0331,1026,52632,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1658,320,12.4.6.,ZGDY,1610,1755,ZSNJ,1855,2040,ZYTL,,,,,,,,0,,国内,0,0331,1026,67049,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1661,320,1234567,ZSNJ,2100,2330,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52634,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1662,320,1234567,ZUGY,0740,0955,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52635,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1663,320,1234567,ZSPD,0640,0825,ZSQD,0925,1120,ZYCC,,,,,,,,0,或321/787执行,国内,0,0331,1026,90950,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1664,320,.2.456.,ZYCC,1210,1415,ZSQD,1515,1705,ZSPD,,,,,,,,0,或321/787执行,国内,0,0331,1026,79274,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1664,320,1.3...7,ZYCC,1210,1415,ZSQD,1515,1655,ZSPD,,,,,,,,0,或321/787执行,国内,0,0331,1026,79277,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1667,320,1234567,ZGHZ,0800,1045,ZPLJ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52640,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1668,320,1234567,ZPLJ,1320,1555,ZGHZ,,,,,,,,,,,0,航路航线审核中；或321/787执行,国内,0,0331,1026,52641,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1671,320,..3....,ZSNJ,0825,1105,ZYBS,,,,,,,,,,,0,执行日期0527-1026执行；或321/787执行,国内,0,0527,1026,79539,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1673,320,1234.67,ZSNJ,0830,1110,ZGNN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52642,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1673,320,....5..,ZSNJ,0830,1110,ZGNN,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77114,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1674,320,1234.67,ZGNN,1200,1440,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52643,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1674,320,....5..,ZGNN,1200,1440,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,77118,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1675,320,1234567,ZSNJ,1045,1310,ZYTX,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52644,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1676,320,1234567,ZYTX,1815,2045,ZSNJ,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,52645,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1677,320,1234567,ZSNJ,0745,0910,ZSCN,1005,1235,ZPLJ,,,,,,,,0,或321/787执行,国内,0,0331,1026,52646,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1678,320,1234567,ZPLJ,1130,1400,ZSCN,1450,1600,ZSNJ,,,,,,,,0,或321/787执行,国内,0,0331,1026,52648,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1679,320,.2.4...,ZSNJ,0735,0955,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,75681,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
HO1679,320,1.3.5.7,ZSNJ,0735,1010,ZUGY,,,,,,,,,,,0,或321/787执行,国内,0,0331,1026,74877,J,/,/,True,,,,,,,,,/,/,/,/,,/,,
